transaction_id,trans_date_trans_time,card_number,merchant_name,merchant_category,transaction_amount,gender,transaction_location,Cities,State,dob,fraud_flag
6660,23-06-2020,3510000000000000.0,fraud_Bernhard Inc,2,68.96,1,9554 Flores Drive,29,23,31-03-1985,0
6661,23-06-2020,4180000000000000.0,"fraud_Mosciski, Gislason and Mertz",4,153.16,0,639 Cruz Islands,48,21,29-03-1981,0
6662,23-06-2020,30000000000000.0,fraud_Funk Group,3,52.57,1,50614 Kevin Point,301,42,17-11-1993,0
6663,23-06-2020,4940000000000000.0,fraud_Skiles-Ankunding,3,35.55,0,3531 Hamilton Highway,642,42,07-11-1990,0
6664,23-06-2020,2720000000000000.0,"fraud_Stanton, Jakubowski and Baumbach",11,86.14,1,42933 Ryan Underpass,436,40,18-08-1980,0
6665,23-06-2020,213000000000000.0,fraud_Hills-Witting,11,2.66,0,010 Weaver Land,117,4,15-01-1951,0
6666,23-06-2020,3500000000000000.0,"fraud_Rohan, White and Aufderhar",8,170.42,1,0611 Stafford Valley Suite 504,509,8,02-01-1979,0
6667,23-06-2020,346000000000000.0,fraud_Larson-Moen,0,149.42,1,6385 Donald Square Suite 429,708,44,20-11-1950,0
6668,23-06-2020,4290000000000000.0,fraud_Rodriguez Group,2,75.34,0,979 Stewart Lake,513,39,31-12-1986,0
6669,23-06-2020,38000000000000.0,"fraud_Monahan, Bogisich and Ledner",9,9.34,0,4470 Jillian Courts,2,47,11-08-1946,0
6670,23-06-2020,3570000000000000.0,fraud_Bernhard Inc,2,45.78,1,428 Morgan River,337,33,29-07-1998,0
6671,23-06-2020,378000000000000.0,"fraud_Schumm, Bauch and Ondricka",4,55.56,1,586 Thomas Cliffs,548,47,11-09-1975,0
6672,23-06-2020,180000000000000.0,"fraud_Moore, Dibbert and Koepp",8,14.51,0,7529 Carter Well Suite 262,340,4,17-09-1976,0
6673,23-06-2020,630000000000.0,fraud_Wisozk and Sons,9,5.58,1,411 Laurie Fords,119,48,14-03-1970,0
6674,23-06-2020,6590000000000000.0,"fraud_Stroman, Hudson and Erdman",2,51.92,1,97405 Vazquez Plains,481,1,07-10-1994,0
6675,23-06-2020,4590000000000.0,"fraud_Reichert, Rowe and Mraz",11,6.07,0,0362 Anderson Wall,493,23,20-01-1953,0
6676,23-06-2020,376000000000000.0,fraud_Christiansen-Gusikowski,9,30.9,1,624 Hale Springs Apt. 572,459,23,23-12-1974,0
6677,23-06-2020,3570000000000000.0,"fraud_Schultz, Simonis and Little",4,24.35,1,707 Anthony Causeway,405,14,24-11-1994,0
6678,23-06-2020,6550000000000000.0,fraud_Cormier LLC,11,49.44,0,07712 Marcus Divide Apt. 831,388,4,22-12-1969,0
6679,23-06-2020,2260000000000000.0,fraud_Metz-Boehm,12,5.05,0,755 Gardner Heights Apt. 420,577,18,14-09-1926,0
6680,23-06-2020,4230000000000000.0,fraud_Collier Inc,3,44.33,1,7838 Jason Squares,227,16,03-05-1990,0
6681,23-06-2020,213000000000000.0,fraud_Bailey-Morar,4,101.07,0,37426 Olson Villages,350,37,13-09-1972,0
6682,23-06-2020,36200000000000.0,"fraud_McCullough, Hudson and Schuster",1,180.11,1,84033 Pitts Overpass,392,8,13-10-1949,0
6683,23-06-2020,4080000000000.0,"fraud_Kihn, Abernathy and Douglas",11,303.7,1,7020 Doyle Stream Apt. 951,464,12,15-12-1965,0
6684,23-06-2020,4.4e+18,"fraud_Eichmann, Bogan and Rodriguez",2,60.41,0,474 Allen Haven,533,28,15-09-1980,0
6685,23-06-2020,376000000000000.0,fraud_Schamberger-O'Keefe,4,88.14,0,372 Jeffrey Course,726,28,11-02-1982,0
6686,23-06-2020,346000000000000.0,fraud_Mante Group,8,6.72,0,32301 Albert River Suite 364,644,48,22-10-1991,0
6687,23-06-2020,4170000000000000.0,fraud_Doyle Ltd,4,34.11,1,47144 Roberts Keys,479,30,05-10-1978,0
6688,23-06-2020,4100000000000000.0,fraud_Wolf Inc,4,42.48,1,1166 Castillo Mountains,649,44,07-07-1975,0
6689,23-06-2020,4680000000000.0,fraud_Cartwright-Harris,4,54.06,1,319 Wendy Fort Suite 179,505,41,06-03-1978,0
6690,23-06-2020,3560000000000000.0,fraud_Kerluke PLC,8,1.62,0,03090 Fisher Forges Apt. 200,807,15,21-10-1930,0
6691,23-06-2020,36900000000000.0,fraud_Wuckert-Walter,3,57.19,0,4503 Patricia Route,463,12,11-02-1971,0
6692,23-06-2020,4.47e+18,fraud_Herman Inc,9,7.02,0,75703 Hernandez Corner Suite 348,729,8,16-09-1966,0
6693,23-06-2020,4590000000000000.0,fraud_Kutch and Sons,4,85.18,0,12444 Jacob Pines,523,20,12-04-1976,0
6694,23-06-2020,4980000000000.0,fraud_Beier-Hyatt,12,9.74,1,7854 Stephanie Island Suite 788,327,34,03-04-1946,0
6695,23-06-2020,4640000000000.0,fraud_Botsford Ltd,12,9.25,0,67632 Martin Gateway,249,17,13-06-1951,0
6696,23-06-2020,3570000000000000.0,"fraud_Stroman, Hudson and Erdman",2,84.52,0,47029 Jimmy Tunnel Apt. 106,520,4,25-04-1971,0
6697,23-06-2020,30300000000000.0,"fraud_Labadie, Treutel and Bode",11,9.26,1,162 Jessica Row Apt. 072,306,43,24-11-1961,0
6698,23-06-2020,2290000000000000.0,fraud_Beier-Hyatt,12,4.04,1,351 Darlene Green,153,39,19-03-1968,0
6699,23-06-2020,3510000000000000.0,fraud_Macejkovic-Lesch,12,7.56,1,841 Cheryl Centers Suite 115,243,33,13-10-1952,0
6700,23-06-2020,30400000000000.0,fraud_Huels-Nolan,2,83.58,0,7177 Steven Forges,689,36,01-10-1928,0
6701,23-06-2020,4240000000000000.0,fraud_Dibbert and Sons,0,47.67,1,9134 Darryl Flat Suite 916,576,34,27-03-1936,0
6702,23-06-2020,3550000000000000.0,fraud_Corwin-Collins,2,40.89,1,8030 Beck Motorway,485,24,05-03-1999,0
6703,23-06-2020,30400000000000.0,"fraud_Yost, Block and Koepp",9,6.3,1,88325 Brandon Greens Apt. 477,196,21,20-11-1969,0
6704,23-06-2020,3530000000000000.0,"fraud_Mosciski, Gislason and Mertz",4,95.52,0,128 Nathan Ramp,46,33,01-03-1994,0
6705,23-06-2020,4900000000000.0,fraud_Cassin-Harvey,3,108.82,1,094 Owens Underpass,539,4,22-09-1973,0
6706,23-06-2020,30200000000000.0,fraud_Stiedemann Inc,9,43.23,1,8465 Reed Green Suite 559,480,37,18-05-1974,0
6707,23-06-2020,3530000000000000.0,fraud_Wuckert-Walter,3,53.95,1,861 Karen Common,307,26,20-07-1984,0
6708,23-06-2020,4250000000000.0,"fraud_Robel, Cummerata and Prosacco",2,74.81,0,46297 Benjamin Plains Suite 703,773,34,09-03-1939,0
6709,23-06-2020,3550000000000000.0,fraud_Cummerata-Jones,2,67.21,1,6274 David Oval Suite 725,671,20,02-04-1933,0
6710,23-06-2020,630000000000.0,fraud_Berge LLC,2,55.54,0,561 Little Plain Apt. 738,800,21,12-06-1972,0
6711,23-06-2020,5460000000000000.0,fraud_Boyer PLC,9,208.49,0,36659 Smith Club Apt. 080,414,31,24-10-1961,0
6712,23-06-2020,374000000000000.0,fraud_Corwin-Collins,2,51.12,0,31701 Tucker Square Suite 893,811,27,30-06-1948,0
6713,23-06-2020,180000000000000.0,fraud_Beier-Hyatt,12,4.97,0,084 Holmes Avenue Suite 206,712,36,24-03-1968,0
6714,23-06-2020,4010000000000000.0,"fraud_Kerluke, Considine and Macejkovic",8,191.66,0,589 Matthew Brooks,333,42,24-08-1983,0
6715,23-06-2020,60427851591.0,fraud_Doyle Ltd,4,105.14,1,3426 David Divide Suite 717,107,35,30-06-1976,0
6716,23-06-2020,630000000000.0,fraud_Pacocha-O'Reilly,4,121.76,0,43039 Riley Greens Suite 393,558,46,21-06-1978,0
6717,23-06-2020,6010000000000000.0,fraud_Kilback LLC,4,211.72,0,508 Erin Mount,179,4,04-10-1991,0
6718,23-06-2020,2250000000000000.0,fraud_Strosin-Cruickshank,4,184.73,0,7337 Browning Falls Suite 027,759,9,08-09-1987,0
6719,23-06-2020,376000000000000.0,"fraud_Streich, Dietrich and Barton",11,5.03,1,62931 Ralph Court,392,8,28-09-1961,0
6720,23-06-2020,3500000000000000.0,"fraud_Jones, Sawayn and Romaguera",8,4.86,1,31472 Cody Place Suite 740,371,19,08-09-1976,0
6721,23-06-2020,6590000000000000.0,fraud_Funk Group,3,58.66,0,244 Abbott Parkway,429,8,04-01-1977,0
6722,23-06-2020,30000000000000.0,"fraud_Huel, Hammes and Witting",4,102.53,1,555 Michael Burgs,452,24,03-09-1979,0
187315,25-08-2020,4660000000000000.0,fraud_Hills-Witting,11,867.23,0,4879 Cristina Station,368,37,04-11-1945,1
6723,23-06-2020,38100000000000.0,fraud_Murray Ltd,3,58.89,0,3522 Park Wells Suite 528,141,42,11-09-1995,0
6724,23-06-2020,4750000000000.0,fraud_Sporer Inc,2,69.1,0,6114 Adams Harbor Suite 096,376,14,07-10-1998,0
6725,23-06-2020,2270000000000000.0,"fraud_Baumbach, Strosin and Nicolas",12,6.86,1,3136 Silva Stream,571,5,10-03-1932,0
6726,23-06-2020,2710000000000000.0,fraud_Runolfsson and Sons,3,62.93,0,50872 Alex Plain Suite 088,50,17,22-02-1977,0
6727,23-06-2020,60490596305.0,fraud_Rodriguez Group,2,58.38,0,4349 Anna Flat Suite 214,310,2,19-05-1963,0
6728,23-06-2020,639000000000.0,"fraud_Connelly, Reichert and Fritsch",2,70.0,1,2497 John Motorway Suite 922,404,37,20-06-1986,0
6729,23-06-2020,376000000000000.0,"fraud_Terry, Johns and Bins",9,47.14,1,408 Bradley Rest,200,44,28-03-1986,0
6730,23-06-2020,372000000000000.0,"fraud_Boehm, Predovic and Reinger",9,1743.19,1,062 Poole Hollow Apt. 815,188,40,13-03-1970,0
6731,23-06-2020,3540000000000000.0,"fraud_Streich, Dietrich and Barton",11,4.71,1,62631 Ashley Ramp Apt. 965,677,9,22-04-1963,0
6732,23-06-2020,2220000000000000.0,"fraud_Kerluke, Kertzmann and Wiza",8,324.12,0,2193 Osborne Run Apt. 789,489,13,03-01-1972,0
6733,23-06-2020,371000000000000.0,"fraud_Terry, Johns and Bins",9,5.07,1,5758 Yates Center,767,4,21-02-1966,0
6734,23-06-2020,30300000000000.0,fraud_Parisian and Sons,2,71.37,1,06959 Stephen Branch Suite 246,732,2,13-06-2000,0
6735,23-06-2020,3530000000000000.0,"fraud_Kutch, Hermiston and Farrell",2,76.07,1,861 Karen Common,307,26,20-07-1984,0
6736,23-06-2020,4470000000000000.0,fraud_Jaskolski-Vandervort,8,23.67,1,168 Michael Coves Suite 343,365,4,09-09-1927,0
6737,23-06-2020,377000000000000.0,fraud_Ledner-Pfannerstill,2,72.86,1,169 Shelia Knoll Suite 753,821,42,03-12-1985,0
6738,23-06-2020,4050000000000000.0,"fraud_Kovacek, Dibbert and Ondricka",4,110.5,0,5053 Bell Crescent Apt. 255,253,28,07-05-1973,0
6739,23-06-2020,6600000000000000.0,"fraud_Jenkins, Hauck and Friesen",2,69.58,0,72030 Shelton Crossing Apt. 742,717,30,11-09-1969,0
6740,23-06-2020,2250000000000000.0,fraud_Strosin-Cruickshank,4,139.1,1,29156 Mark Park Apt. 108,758,15,11-11-1962,0
6741,23-06-2020,676000000000.0,fraud_Brown PLC,8,281.57,0,54220 April Union Suite 403,635,21,02-11-1993,0
6742,23-06-2020,344000000000000.0,fraud_Metz-Boehm,12,6.94,0,835 Reese Views Suite 884,332,39,16-11-1949,0
6743,23-06-2020,2240000000000000.0,fraud_Conroy-Cruickshank,2,45.56,0,2027 Snyder Track,442,49,16-12-1980,0
6744,23-06-2020,376000000000000.0,"fraud_Stokes, Christiansen and Sipes",3,53.85,1,408 Bradley Rest,200,44,28-03-1986,0
6745,23-06-2020,4900000000000000.0,fraud_Kutch LLC,2,49.31,0,574 David Locks Suite 207,161,33,19-10-1990,0
6746,23-06-2020,6010000000000000.0,fraud_Huels-Nolan,2,56.18,0,8851 Reese Neck,49,44,09-08-1972,0
6747,23-06-2020,3530000000000000.0,fraud_Mante Group,8,9.03,0,974 Cindy Stream,87,45,13-07-1975,0
6748,23-06-2020,4940000000000000.0,fraud_Doyle Ltd,4,186.65,0,3531 Hamilton Highway,642,42,07-11-1990,0
6749,23-06-2020,676000000000.0,fraud_Kutch-Hegmann,3,47.06,1,1287 Michael Roads,774,32,10-12-1989,0
6750,23-06-2020,60422928733.0,"fraud_Daugherty, Pouros and Beahan",12,2.97,1,38352 Parrish Road Apt. 652,528,39,02-04-1942,0
6751,23-06-2020,3500000000000000.0,fraud_Marks Inc,2,45.92,0,87198 Macias Drive Suite 389,426,31,26-05-1952,0
6752,23-06-2020,30400000000000.0,fraud_Schmeler Inc,9,3.22,0,537 Walker Freeway,535,33,25-10-1993,0
6753,23-06-2020,4760000000000.0,fraud_Bins-Rice,2,59.24,1,4602 Lopez Glens Suite 900,25,34,01-03-1933,0
6754,23-06-2020,4670000000000000.0,fraud_Bogisich Inc,4,139.18,0,0953 David Skyway,174,9,14-08-1947,0
6755,23-06-2020,180000000000000.0,fraud_Macejkovic-Lesch,12,9.7,1,4257 Perez Mall,113,34,30-06-1963,0
6756,23-06-2020,4720000000000000.0,fraud_Friesen-Stamm,2,57.98,0,11014 Chad Lake Apt. 573,311,25,04-05-1972,0
6757,23-06-2020,676000000000.0,fraud_Kutch-Hegmann,3,55.78,1,81261 Garcia Underpass Suite 741,701,21,28-12-1974,0
6758,23-06-2020,6010000000000000.0,"fraud_Goldner, Kovacek and Abbott",4,186.41,0,40624 Rebecca Spurs,187,2,08-04-1993,0
6759,23-06-2020,4.3e+18,fraud_Erdman-Kertzmann,2,70.16,1,109 Brian Lights Apt. 504,687,37,26-10-1978,0
6760,23-06-2020,4650000000000000.0,fraud_Kiehn-Emmerich,4,119.55,0,43075 Cohen Shoals,33,46,14-09-1956,0
6761,23-06-2020,3560000000000000.0,fraud_Kunde-Sanford,8,975.81,0,63542 Luna Brook Apt. 012,541,42,15-09-1969,0
6762,23-06-2020,30300000000000.0,fraud_Kutch and Sons,4,143.78,0,182 Sergio Summit Apt. 129,100,23,14-07-1954,0
6763,23-06-2020,4940000000000000.0,fraud_Strosin-Cruickshank,4,99.0,1,6003 Brady Shoal Apt. 449,351,9,01-06-1975,0
6764,23-06-2020,6010000000000000.0,"fraud_Reilly, Heaney and Cole",2,83.3,1,16285 Jessica Lights,71,1,12-07-1980,0
6765,23-06-2020,4790000000000.0,fraud_Gutmann Ltd,3,76.08,0,36366 Smith Road,467,34,31-07-1941,0
6766,23-06-2020,180000000000000.0,fraud_Huels-Hahn,2,70.09,0,982 Melissa Lock,42,47,20-11-1974,0
6767,23-06-2020,374000000000000.0,fraud_Turcotte-Halvorson,9,91.53,0,554 Mcdonald Valley Apt. 539,463,42,12-11-1970,0
6768,23-06-2020,630000000000.0,fraud_Cummerata-Jones,2,64.25,1,411 Laurie Fords,119,48,14-03-1970,0
6769,23-06-2020,2250000000000000.0,fraud_Sawayn PLC,12,125.28,1,220 Frank Gardens,319,47,19-08-1991,0
6770,23-06-2020,38600000000000.0,fraud_Bashirian Group,11,142.09,0,1323 Derek Mission,525,27,13-05-1968,0
6771,23-06-2020,4220000000000.0,"fraud_Schultz, Simonis and Little",4,77.27,1,27386 Snyder Station,562,21,20-01-1960,0
6772,23-06-2020,3540000000000000.0,"fraud_Towne, Walker and Borer",3,54.14,1,4936 Michelle Points,744,13,09-01-1980,0
6773,23-06-2020,350000000000000.0,fraud_Hudson-Ratke,4,98.42,1,61107 Edwards Dam Apt. 463,68,16,04-06-1984,0
6774,23-06-2020,376000000000000.0,fraud_VonRueden Group,3,122.57,1,16744 Campbell Wall Apt. 372,738,44,12-04-1962,0
6775,23-06-2020,676000000000.0,"fraud_Connelly, Reichert and Fritsch",2,63.16,0,9734 Beard Fields Suite 885,13,42,24-07-1983,0
6776,23-06-2020,582000000000.0,"fraud_Jones, Sawayn and Romaguera",8,321.61,1,911 Sabrina Trafficway,145,37,28-07-1973,0
6777,23-06-2020,4.77e+18,fraud_Kerluke PLC,8,7.95,0,26572 Hodge Villages Suite 512,469,37,22-08-1954,0
6778,23-06-2020,2710000000000000.0,fraud_Bauch-Blanda,0,3.8,0,4511 Choi Lock,190,17,13-02-1964,0
6779,23-06-2020,180000000000000.0,fraud_Stoltenberg-Beatty,12,7.28,0,35440 Ryan Islands,534,47,06-01-1942,0
6780,23-06-2020,2710000000000000.0,fraud_Huel Ltd,8,3.59,0,4511 Choi Lock,190,17,13-02-1964,0
6781,23-06-2020,30200000000000.0,fraud_Goyette Inc,11,313.64,1,5930 Rebecca Bridge Apt. 444,565,1,19-06-1966,0
6782,23-06-2020,4640000000000000.0,fraud_Kuhn LLC,8,48.42,0,320 Nicholson Orchard,734,43,23-04-1987,0
6783,23-06-2020,4860000000000000.0,fraud_Cummerata-Jones,2,71.18,0,383 Long Islands,202,33,25-02-1990,0
6784,23-06-2020,2480000000000000.0,"fraud_Raynor, Feest and Miller",2,65.81,1,153 Mccullough Springs Apt. 857,395,22,12-10-1993,0
6785,23-06-2020,3540000000000000.0,"fraud_Zieme, Bode and Dooley",2,62.82,0,6911 Nicholas Keys Apt. 237,27,37,04-10-1972,0
6786,23-06-2020,3600000000000000.0,fraud_Koss and Sons,2,82.57,1,3283 James Station,244,26,14-05-1993,0
6787,23-06-2020,6590000000000000.0,"fraud_Rutherford, Homenick and Bergstrom",3,62.54,0,8425 Daniel Knolls Suite 288,587,37,23-05-1972,0
6788,23-06-2020,373000000000000.0,"fraud_Casper, Hand and Zulauf",4,55.36,0,4293 Ramirez Squares,618,22,20-02-2000,0
6789,23-06-2020,30400000000000.0,fraud_Fisher Inc,11,7.8,0,7177 Steven Forges,689,36,01-10-1928,0
6790,23-06-2020,4740000000000000.0,fraud_Gerlach Inc,11,9.81,0,13776 Hicks Plains,595,33,16-10-1962,0
6791,23-06-2020,6010000000000000.0,fraud_Flatley-Durgan,8,97.13,1,426 Mark Ports,97,20,02-11-1974,0
6792,23-06-2020,180000000000000.0,"fraud_Ferry, Reichel and DuBuque",3,80.25,0,82468 Michelle Village Suite 556,360,13,20-01-1992,0
6793,23-06-2020,4.36e+18,fraud_Lebsack and Sons,8,3.68,1,2632 Stevens Light Apt. 213,578,13,04-08-1969,0
6794,23-06-2020,4.86e+18,fraud_Wiza LLC,9,38.86,1,25887 Martin Inlet,274,45,29-09-1993,0
6795,23-06-2020,676000000000.0,"fraud_Streich, Hansen and Veum",2,43.81,0,674 Maureen Summit Apt. 276,676,36,06-02-1937,0
6796,23-06-2020,4130000000000000.0,"fraud_Turner, Ruecker and Parisian",9,7.35,1,1471 Alicia Flat Apt. 993,709,33,07-11-1961,0
6797,23-06-2020,4.51e+18,"fraud_Rowe, Batz and Goodwin",4,47.45,0,864 Reynolds Plains,753,37,25-07-1983,0
6798,23-06-2020,6010000000000000.0,fraud_Kuvalis Ltd,2,44.6,0,2807 Parker Station Suite 080,711,22,04-12-1995,0
6799,23-06-2020,4290000000000.0,fraud_Boyer PLC,11,6.23,0,1980 Vasquez Manors Apt. 574,121,44,23-08-1940,0
6800,23-06-2020,4.59e+18,"fraud_Jenkins, Hauck and Friesen",2,102.46,0,6296 John Keys Suite 858,583,13,08-05-2004,0
6801,23-06-2020,3560000000000000.0,fraud_Kuvalis Ltd,2,72.27,1,70147 Amanda Fields,657,33,15-02-1974,0
6802,23-06-2020,3560000000000000.0,fraud_Wilkinson Ltd,0,63.11,1,1250 Christopher Prairie Suite 016,597,4,31-03-1959,0
6803,23-06-2020,4790000000000.0,fraud_Brown PLC,8,3.21,0,36366 Smith Road,467,34,31-07-1941,0
6804,23-06-2020,4.8e+18,fraud_Padberg-Welch,4,104.18,0,3310 Davidson Spurs Apt. 107,556,14,13-03-1991,0
6805,23-06-2020,180000000000000.0,"fraud_Zieme, Bode and Dooley",2,70.83,1,133 Alyssa Plains,418,42,18-01-1970,0
6806,23-06-2020,5540000000000000.0,"fraud_Mosciski, Gislason and Mertz",4,40.8,1,329 Michael Extension,402,18,04-04-1985,0
6807,23-06-2020,573000000000.0,fraud_Morissette LLC,0,7.22,0,46095 Tara Fords,354,29,17-04-1950,0
6808,23-06-2020,30400000000000.0,fraud_Williamson LLC,9,8.44,0,6574 William Hill Apt. 375,358,37,22-06-1981,0
6809,23-06-2020,30100000000000.0,fraud_Bahringer-Larson,3,71.86,1,01479 Murray Circle,449,30,29-04-1993,0
6810,23-06-2020,4450000000000000.0,fraud_Goodwin-Nitzsche,4,92.32,0,6602 Ortiz Pine Apt. 179,75,42,04-03-1978,0
6811,23-06-2020,6600000000000000.0,fraud_Mayert Group,12,3.5,1,1145 Tony Drive Suite 080,775,22,15-01-1959,0
6812,23-06-2020,4430000000000000.0,fraud_Kassulke PLC,11,23.54,0,79209 Gary Dale,152,46,30-06-1943,0
6813,23-06-2020,4300000000000000.0,fraud_Stracke-Lemke,4,60.82,1,821 Solis Points,507,21,25-05-1995,0
6814,23-06-2020,180000000000000.0,fraud_Rodriguez Group,2,80.84,0,28311 Dennis Trace,5,33,01-06-1939,0
6815,23-06-2020,4660000000000000.0,fraud_O'Keefe-Hudson,4,126.6,0,4879 Cristina Station,368,37,04-11-1945,0
6816,23-06-2020,3560000000000000.0,fraud_Flatley Group,9,36.68,1,622 Williams Trafficway,632,13,13-05-1985,0
6817,23-06-2020,3540000000000000.0,fraud_Conroy Ltd,12,161.22,1,94975 David Mews Apt. 316,721,42,19-06-1992,0
6818,23-06-2020,4.49e+18,"fraud_Quitzon, Green and Bashirian",12,6.82,0,5745 Blair Locks,784,39,23-08-1929,0
6819,23-06-2020,676000000000.0,fraud_Murray Ltd,3,53.06,0,9431 Amanda Mills,549,23,31-12-1972,0
6820,23-06-2020,4840000000000000.0,"fraud_Monahan, Bogisich and Ledner",9,30.89,1,2161 Blankenship Freeway,790,45,28-10-1989,0
6821,23-06-2020,213000000000000.0,fraud_Rodriguez Group,2,57.48,1,725 Jo Trace Apt. 102,267,4,30-07-1982,0
6822,23-06-2020,3570000000000000.0,fraud_Botsford Ltd,12,1.62,0,14601 Downs Skyway Apt. 440,714,42,19-03-1962,0
6823,23-06-2020,30400000000000.0,fraud_Stiedemann Inc,9,47.6,1,2851 Foster Shoals,672,37,02-07-1982,0
6824,23-06-2020,30200000000000.0,fraud_Thiel PLC,9,194.22,0,117 Natasha Vista Suite 936,406,42,23-03-1977,0
6825,23-06-2020,4240000000000000.0,"fraud_Ruecker, Beer and Collier",11,2077.77,1,9134 Darryl Flat Suite 916,576,34,27-03-1936,0
6826,23-06-2020,568000000000.0,fraud_Murray-Smitham,4,204.7,0,789 Herring Manors,333,42,16-12-1984,0
6827,23-06-2020,6600000000000000.0,fraud_Koepp-Parker,4,133.39,0,72030 Shelton Crossing Apt. 742,717,30,11-09-1969,0
6828,23-06-2020,180000000000000.0,fraud_Ledner-Pfannerstill,2,70.32,0,2481 Mills Lock,591,30,19-07-1974,0
6829,23-06-2020,571000000000.0,fraud_Kutch-Hegmann,3,47.77,0,0069 Robin Brooks Apt. 695,224,21,12-07-1995,0
6830,23-06-2020,4310000000000000.0,fraud_Mohr-Bayer,11,3.72,0,86542 Jessica Fords Apt. 706,764,14,19-10-1959,0
6831,23-06-2020,6550000000000000.0,"fraud_Terry, Johns and Bins",9,9.12,0,07712 Marcus Divide Apt. 831,388,4,22-12-1969,0
6832,23-06-2020,38200000000000.0,fraud_DuBuque LLC,4,102.12,1,8415 Vaughn Squares Apt. 788,1,29,15-04-1988,0
6833,23-06-2020,3530000000000000.0,fraud_Brown PLC,8,9.36,0,2838 White Fields Apt. 473,102,39,05-12-1974,0
6834,23-06-2020,5360000000000000.0,"fraud_Schaefer, McGlynn and Bosco",2,70.59,1,1833 Jeanette Stravenue,59,25,29-06-1975,0
6835,23-06-2020,2220000000000000.0,"fraud_Streich, Hansen and Veum",2,43.54,0,019 Kimberly Light Apt. 039,375,9,11-09-1963,0
6836,23-06-2020,4870000000000000.0,fraud_Cole PLC,4,189.62,0,194 Goodman Fall Apt. 569,106,46,10-03-1974,0
6837,23-06-2020,3550000000000000.0,fraud_Botsford Ltd,12,36.1,1,200 Christie Mills Apt. 307,22,26,13-04-1965,0
6838,23-06-2020,4640000000000.0,"fraud_Christiansen, Goyette and Schamberger",2,75.44,0,67632 Martin Gateway,249,17,13-06-1951,0
6839,23-06-2020,4.5e+18,fraud_Torp-Lemke,9,146.93,1,838 Amy Street Suite 107,582,26,07-11-1955,0
6840,23-06-2020,6600000000000000.0,fraud_Cummerata-Jones,2,65.47,1,1145 Tony Drive Suite 080,775,22,15-01-1959,0
6841,23-06-2020,4.13e+18,fraud_Hills-Witting,11,6.05,0,68276 Matthew Springs,619,42,04-10-1949,0
6842,23-06-2020,3510000000000000.0,fraud_Gislason Group,9,39.4,1,13956 Hughes Causeway Suite 124,7,25,09-03-1989,0
6843,23-06-2020,180000000000000.0,fraud_Kuphal-Predovic,8,27.84,0,57887 Gutierrez Harbor,797,36,19-05-1961,0
6844,23-06-2020,378000000000000.0,fraud_Barton Inc,4,75.5,0,6881 King Isle Suite 228,320,6,17-11-1964,0
6845,23-06-2020,2360000000000000.0,fraud_Block Group,9,65.6,1,17355 Mendoza Bypass Suite 059,410,19,30-10-1924,0
6846,23-06-2020,2660000000000000.0,fraud_Kuphal-Toy,1,31.7,1,04139 Johnson Prairie Suite 401,196,21,01-11-1946,0
6847,23-06-2020,2300000000000000.0,fraud_Kutch LLC,2,43.56,0,4970 Michelle Burgs,98,33,01-09-1999,0
6848,23-06-2020,349000000000000.0,fraud_Schmidt and Sons,11,7.06,0,53696 Laura Radial,328,28,19-08-1950,0
6849,23-06-2020,6520000000000000.0,fraud_Barton Inc,4,50.85,1,2674 Bentley Radial,180,44,15-10-1990,0
6850,23-06-2020,676000000000.0,fraud_Bins-Rice,2,56.37,0,222 Freeman Islands,804,9,25-03-1950,0
6851,23-06-2020,4710000000000000.0,"fraud_Quitzon, Green and Bashirian",12,9.55,1,3326 Hannah Fords,157,2,08-09-1938,0
6852,23-06-2020,30100000000000.0,fraud_Mohr Inc,12,2.03,1,5270 Megan Burg Suite 756,294,22,06-01-1942,0
6853,23-06-2020,213000000000000.0,fraud_Kerluke-Abshire,11,379.1,0,3270 Scott Islands,213,20,17-04-1970,0
6854,23-06-2020,3540000000000000.0,"fraud_Ruecker, Beer and Collier",11,4.47,0,53142 Katrina Roads Suite 889,478,46,20-03-1969,0
6855,23-06-2020,344000000000000.0,"fraud_Larkin, Stracke and Greenfelder",0,7.15,0,835 Reese Views Suite 884,332,39,16-11-1949,0
